,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6788,1760-CAZHT,0,0,0,1,25,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,20.8,460.2,0
6689,8561-NMTBD,1,0,1,1,67,1,1,3,0,1,1,1,1,1,2,1,4,112.35,7388.45,0
1808,4816-LXZYW,1,0,0,0,23,1,1,3,0,1,0,0,0,0,1,1,1,79.15,1676.95,1
6955,5392-AKEMH,1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,1,1,45.05,523.1,0
386,0533-BNWKF,1,1,1,0,55,1,1,3,0,1,1,0,0,0,1,1,1,85.45,4874.7,1
5497,7614-QVWQL,0,0,1,1,49,0,-1,1,0,1,0,0,1,1,2,1,3,51.8,2541.25,1
1418,9350-VLHMB,0,0,1,1,67,1,1,3,0,1,0,0,0,1,1,1,3,89.55,6373.1,0
4955,5884-GCYMI,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,2,69.4,69.4,1
6222,0130-SXOUN,0,0,0,0,66,1,1,3,0,1,0,0,0,1,1,0,4,89.4,5976.9,0
147,2135-RXIHG,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,45.65,45.65,1
1014,4695-VADHF,0,0,1,1,18,1,0,1,0,0,1,0,0,1,1,0,1,57.45,990.85,1
2022,5989-PGKJB,1,0,0,0,16,1,0,3,0,1,0,0,0,1,1,1,1,86.25,1340.1,0
2569,8237-ULIXL,1,0,1,0,72,1,1,0,-1,-1,-1,-1,-1,-1,3,0,4,24.85,1871.85,0
1603,7459-RRWQZ,1,0,0,0,15,1,1,1,1,0,0,0,0,1,1,1,3,64.65,994.55,1
5270,6682-QJDGB,0,0,0,1,40,1,0,1,1,1,0,0,0,0,1,1,2,55.25,2139.2,1
1469,5394-SVGJV,0,0,0,0,37,1,1,3,0,0,0,1,1,1,1,0,3,98.8,3475.55,1
7026,8775-CEBBJ,1,0,0,0,9,1,0,1,0,0,0,0,0,0,1,1,3,44.2,403.35,1
3140,7901-HXJVA,0,0,0,0,14,1,0,3,0,0,1,0,0,0,1,0,1,76.45,1117.55,0
2774,9375-MHRRS,0,0,0,0,6,1,0,1,0,0,0,1,0,0,1,0,2,50.05,288.35,0
1266,1251-STYSZ,1,1,0,0,4,1,1,3,1,0,0,0,0,0,1,1,1,80.25,303.7,0
2361,5103-MHMHY,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,2,45.95,45.95,1
7010,0723-DRCLG,1,1,1,0,1,1,1,3,0,0,0,0,0,0,1,1,1,74.45,74.45,1
2868,5226-NOZFC,0,0,0,0,26,1,0,3,0,1,0,0,1,0,1,1,1,85.75,2146.5,0
5754,1431-CYWMH,1,0,1,1,22,1,0,0,-1,-1,-1,-1,-1,-1,1,0,3,19.05,454.05,0
6082,4523-WXCEF,1,0,1,0,59,1,1,3,0,1,0,0,1,1,1,0,1,101.1,6039.9,1
2349,9548-ZMVTX,0,0,1,1,72,1,1,3,0,1,1,1,0,0,3,0,3,90.45,6565.85,0
6688,0064-SUDOG,1,0,1,1,12,1,0,0,-1,-1,-1,-1,-1,-1,3,0,3,20.3,224.5,0
3486,2558-BUOZZ,0,0,0,0,47,1,1,3,1,1,0,0,1,0,2,0,3,94.8,4535.85,0
4544,0318-QUUOB,0,0,1,0,1,1,0,3,0,0,0,0,1,0,1,1,1,80.55,80.55,1
6984,6447-GORXK,0,0,0,1,31,0,-1,1,0,0,0,0,0,0,1,0,4,25.0,789.2,0
6952,6394-MFYNG,1,0,0,0,48,1,1,3,0,1,1,0,1,1,1,1,3,107.4,5121.3,1
1427,6896-SRVYQ,0,1,0,0,44,1,0,3,0,0,1,0,0,0,1,0,1,73.85,3122.4,0
4176,4685-TFLLS,0,0,1,1,18,1,0,0,-1,-1,-1,-1,-1,-1,2,0,3,19.8,342.3,0
400,2277-AXSDC,1,0,0,0,32,1,0,0,-1,-1,-1,-1,-1,-1,2,0,3,19.75,624.15,0
404,5495-GPSRW,0,0,0,0,20,1,0,0,-1,-1,-1,-1,-1,-1,3,1,2,19.7,419.4,0
2751,7909-FIOIY,1,0,1,1,19,0,-1,1,0,0,0,0,0,0,1,1,2,24.85,434.8,0
3216,7250-EQKIY,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,2,50.45,50.45,1
502,3957-HHLMR,1,0,1,1,70,1,1,1,1,0,0,0,0,1,2,0,3,65.2,4543.15,0
853,7905-TVXTA,1,0,0,0,5,1,0,1,1,0,0,1,1,0,1,1,1,64.35,352.65,0
274,5940-AHUHD,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,2,70.6,70.6,1
6326,3249-VHRIP,1,0,0,0,62,0,-1,1,0,1,1,0,0,1,3,1,4,43.6,2748.7,0
6005,3915-ODIYG,0,1,0,0,60,1,1,1,1,1,0,0,0,1,2,1,1,71.75,4374.55,0
746,6919-ELBGL,0,1,1,1,72,1,1,3,1,1,1,1,1,1,3,1,3,114.95,8196.4,0
2380,3413-DHLPB,0,0,1,1,60,1,1,3,0,1,0,1,1,1,1,1,3,103.75,5969.95,0
4269,9170-CCKOU,0,0,1,0,17,1,1,3,1,1,1,0,0,0,1,0,4,90.2,1454.15,1
6156,0118-JPNOY,1,1,0,0,26,1,0,3,1,0,0,0,1,0,1,1,4,85.8,2193.65,0
5140,7577-SWIFR,0,0,0,0,1,1,0,3,0,0,0,0,1,1,1,1,1,89.25,89.25,0
4766,1043-UXOVO,1,0,0,0,71,1,1,3,1,1,1,1,1,1,3,1,4,113.15,7993.3,0
3225,4931-TRZWN,1,0,0,0,13,1,0,1,1,0,0,0,1,1,1,1,1,71.95,923.85,0
582,2865-TCHJW,1,1,0,0,4,1,1,3,0,0,1,0,1,0,1,1,1,89.2,346.2,1
3524,4706-AXVKM,1,1,0,0,11,1,1,3,0,0,0,0,0,1,1,1,4,84.8,906.85,1
5627,9334-GWGOW,0,1,1,0,7,1,1,3,0,0,0,0,0,0,1,1,1,74.85,485.25,0
4677,8443-WVPSS,0,0,1,0,10,1,0,3,0,1,0,1,1,1,1,1,1,99.85,990.9,1
78,0191-ZHSKZ,0,1,0,0,30,1,0,1,1,1,0,0,1,1,1,1,1,74.75,2111.3,0
6482,5419-JPRRN,0,0,0,0,1,1,1,3,0,0,1,0,1,1,1,1,1,101.45,101.45,1
5056,3262-EIDHV,1,0,1,1,72,1,1,1,1,0,1,1,1,1,3,0,4,84.7,5893.9,0
5466,0221-NAUXK,0,0,0,1,10,1,0,0,-1,-1,-1,-1,-1,-1,2,1,3,19.95,219.5,0
4088,1196-AMORA,0,0,0,0,7,1,1,3,0,0,0,0,0,0,1,0,1,73.6,520,1
2182,2530-FMFXO,0,0,1,1,56,1,1,3,0,0,1,1,1,1,3,1,1,103.2,5873.75,0
5313,1935-IMVBB,0,0,1,0,56,1,0,3,0,0,0,0,1,1,1,0,2,89.7,4952.95,0
6450,4609-KNNWG,1,0,1,1,27,1,0,0,-1,-1,-1,-1,-1,-1,3,0,2,19.9,550.1,0
2050,4872-JCVCA,1,0,1,0,71,0,-1,1,1,1,1,1,0,0,3,1,3,47.6,3377.8,0
2322,1306-RPWXZ,1,0,0,1,49,1,0,0,-1,-1,-1,-1,-1,-1,3,0,4,20.45,1024.65,0
6605,7632-MNYOY,0,1,0,0,66,1,1,3,0,1,1,1,1,1,2,0,4,110.9,7432.05,1
2743,2323-ARSVR,0,0,1,0,67,1,0,3,1,1,1,1,1,1,3,1,1,111.05,7321.05,0
2368,6650-BWFRT,1,0,1,0,72,1,1,3,1,1,1,1,1,1,3,1,4,117.15,8529.5,0
1882,5832-EXGTT,0,0,1,1,29,1,0,1,1,0,0,0,0,1,1,1,2,60.2,1834.15,0
5732,1580-BMCMR,0,1,0,0,19,1,0,3,1,0,0,0,0,1,1,1,1,87.3,1637.3,0
783,4678-DVQEO,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,52.2,52.2,1
6823,7009-LGECI,1,0,0,0,4,1,0,1,1,0,0,0,0,0,1,1,3,50.55,235.65,0
3323,4203-QGNZA,1,0,0,1,28,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,20.25,535.35,0
432,2181-UAESM,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,0,1,53.45,119.5,0
4810,1112-CUNAO,1,1,0,0,15,1,1,3,0,1,0,0,0,1,1,0,1,89.85,1424.95,1
3946,5154-VEKBL,1,0,0,0,9,0,-1,1,1,0,1,1,1,1,1,0,2,58.5,539.85,1
6411,5119-NZPTV,0,1,1,0,2,1,0,3,0,0,0,0,0,0,1,0,1,70.1,141.65,0
6948,2750-BJLSB,1,0,0,0,47,1,0,3,1,0,1,1,1,1,2,1,1,103.7,4730.6,0
141,4080-OGPJL,1,0,0,0,8,1,1,1,1,0,0,1,0,1,1,0,1,71.15,563.65,1
597,5172-MIGPM,0,0,0,0,4,1,1,1,0,0,0,1,0,1,1,0,2,65.55,237.2,0
1928,2484-DGXPZ,1,0,1,1,31,1,0,0,-1,-1,-1,-1,-1,-1,1,1,2,19.55,658.95,1
2722,4635-EJYPD,0,0,1,1,32,1,0,0,-1,-1,-1,-1,-1,-1,3,0,2,18.95,613.95,0
6972,6664-FPDAC,1,1,0,0,56,1,1,3,0,1,1,1,1,1,2,1,1,111.95,6418.9,1
3709,2103-ZRXFN,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,50.75,50.75,0
398,2519-ERQOJ,0,1,0,0,33,0,-1,1,0,0,1,1,1,1,1,1,1,54.6,1803.7,0
2897,8234-GSZYK,0,0,0,0,43,1,1,0,-1,-1,-1,-1,-1,-1,3,0,3,26.45,1110.05,0
3062,8070-AAWZP,0,1,1,0,24,0,-1,1,0,0,1,1,0,0,1,0,2,34.25,828.2,0
4216,2990-IAJSV,0,0,0,0,72,1,1,1,1,1,1,1,1,1,3,0,3,92.0,6632.75,0
6493,6576-FBXOJ,0,0,1,0,17,0,-1,1,0,0,1,1,1,1,2,0,1,54.6,934.8,0
1989,9885-MFVSU,1,0,1,1,35,0,-1,1,1,0,0,1,1,0,3,1,4,46.35,1662.05,0
5510,6693-FRIRW,0,0,0,0,18,1,0,3,0,1,1,0,1,1,1,0,4,101.3,1794.65,0
5517,7472-EQOAV,0,1,1,1,71,1,0,3,1,1,1,0,0,0,2,1,3,86.7,6179.35,0
1146,1430-SFQSA,0,0,0,0,29,0,-1,1,1,0,0,1,0,0,2,0,2,35.6,1072.6,0
2662,8348-HFYIV,0,0,0,0,2,0,-1,1,0,0,1,0,1,1,1,1,1,49.25,90.35,1
5919,6625-IUTTT,0,0,0,0,67,1,0,1,1,0,1,0,0,1,3,0,3,65.55,4361.55,0
6820,6300-BWMJX,1,0,1,0,59,1,1,3,0,0,1,1,1,0,1,0,1,93.35,5386.5,0
5547,9611-CTWIH,1,0,0,0,3,1,0,3,0,0,0,0,1,1,1,1,1,89.45,240.45,1
4048,6762-QVYJO,1,0,1,1,58,0,-1,1,1,0,1,1,1,1,3,0,2,59.75,3624.35,0
5433,7879-CGSFV,0,0,0,0,55,1,0,3,1,1,0,0,1,1,2,1,2,100.9,5552.05,0
3857,3675-EQOZA,0,0,0,0,5,1,0,0,-1,-1,-1,-1,-1,-1,1,0,3,20.65,93.55,0
512,5956-VKDTT,1,1,1,0,5,1,1,3,0,0,0,0,0,0,1,1,1,74.35,334.8,1
6133,9638-JIQYA,0,0,0,0,2,0,-1,1,0,0,0,0,0,0,1,1,4,24.9,49.7,0
4545,6145-NNPNO,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3,44.15,44.15,0
794,4257-GAESD,1,0,0,0,6,0,-1,1,0,0,0,0,1,1,1,0,4,45.0,298.7,0
2901,7765-LWVVH,1,0,1,1,72,1,1,3,1,1,0,0,1,0,3,1,1,95.1,6843.15,0
1350,4102-HLENU,1,0,1,0,67,1,1,1,1,1,1,0,0,0,3,0,2,65.65,4322.85,0
2612,8198-RKSZG,1,0,1,1,14,1,1,1,0,1,0,1,1,1,1,0,4,80.45,1137.05,0
5828,0402-OAMEN,1,0,1,1,72,1,1,0,-1,-1,-1,-1,-1,-1,3,0,3,24.45,1709.1,0
2560,8178-EYZUO,0,0,0,0,46,1,1,3,1,1,0,0,0,1,1,1,1,93.7,4154.8,1
2383,3787-TRIAL,0,0,1,1,21,0,-1,1,0,0,0,0,0,0,1,1,1,26.05,565.75,0
6200,7328-ZJAJO,1,0,1,1,59,1,0,0,-1,-1,-1,-1,-1,-1,3,0,4,19.5,1222.65,0
6029,9714-EDSUC,0,0,0,0,4,1,0,3,1,1,0,1,0,1,1,1,2,94.9,360.55,0
5100,9940-RHLFB,1,0,0,0,1,1,0,3,0,0,1,0,0,0,1,0,1,75.3,75.3,1
156,9167-APMXZ,1,0,0,0,22,1,1,3,0,0,0,0,1,0,1,1,3,84.15,1821.95,0
166,3376-BMGFE,1,0,0,0,4,1,0,3,0,0,0,0,0,0,1,1,3,70.9,273,1
3400,5950-AAAGJ,0,0,0,0,18,1,1,3,0,0,0,0,1,0,1,0,3,84.3,1537.9,0
5461,1221-GHZEP,1,0,0,0,62,1,0,1,1,0,0,1,0,1,3,1,2,65.1,3846.75,0
3346,2545-EBUPK,1,1,0,0,2,1,1,3,0,0,0,0,0,1,1,1,1,84.05,186.05,0
5257,6029-WTIPC,0,1,0,0,37,1,1,3,0,0,1,0,1,1,1,1,1,101.1,3744.05,1
6594,8317-BVKSO,0,0,0,0,14,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,20.05,299.3,0
1059,0376-YMCJC,0,0,0,0,23,1,1,3,0,0,0,1,1,0,1,1,1,90.6,1943.2,1
928,0862-PRCBS,1,0,1,1,68,1,1,3,0,1,0,1,1,1,3,1,4,103.75,7039.45,0
1342,2017-CCBLH,1,0,0,0,8,1,0,0,-1,-1,-1,-1,-1,-1,3,0,2,20.0,141.6,0
908,4694-PHWFW,1,0,0,1,8,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,19.95,170.9,0
1274,7182-OVLBJ,1,0,1,1,62,1,1,3,1,0,0,0,1,1,3,1,3,101.15,6638.35,0
2353,2789-HQBOU,0,0,0,0,3,1,0,3,0,0,0,0,0,1,1,1,1,80.35,253.8,0
5657,3096-GKWEB,0,0,1,0,18,1,1,3,0,0,0,0,1,1,1,1,1,94.75,1691.9,0
1595,2761-OCIAX,0,1,0,0,2,1,0,3,0,1,0,0,0,0,1,1,1,74.7,165.4,1
5884,4785-QRJHC,0,1,1,0,46,0,-1,1,0,1,1,1,1,1,2,1,3,59.9,2816.65,1
6769,9916-AYHTC,0,0,0,0,48,1,0,0,-1,-1,-1,-1,-1,-1,3,0,4,19.85,916,0
2231,2482-CZGBB,0,0,0,0,10,1,0,3,0,0,0,0,0,0,1,1,1,70.0,740,1
4568,3709-OIJEA,0,0,0,0,26,1,0,3,0,1,1,1,0,0,2,1,1,85.2,2184.6,0
6644,0898-XCGTF,0,0,1,0,61,1,1,3,0,0,0,0,1,1,2,1,3,96.5,5673.7,0
4359,9133-AYJZG,1,0,0,0,23,1,1,3,0,1,0,0,1,1,1,1,4,98.7,2249.1,0
3251,9710-ZUSHQ,1,1,0,0,37,1,1,3,1,1,0,0,1,1,1,1,3,106.75,4056.75,1
305,1248-DYXUB,0,0,1,1,52,1,1,0,-1,-1,-1,-1,-1,-1,3,0,2,24.8,1229.1,0
3752,0412-UCCNP,0,0,0,0,55,1,0,1,1,0,1,1,0,0,3,1,1,59.2,3175.85,0
5377,8313-KTIHG,0,0,0,0,4,1,0,1,0,0,0,1,1,0,1,1,1,61.3,249.4,0
1964,2430-RRYUW,0,0,0,0,66,1,0,1,1,1,0,0,0,0,2,1,2,54.8,3465.7,0
1490,8016-ZMGMO,1,1,1,0,66,1,1,1,0,1,1,0,1,0,2,1,3,70.85,4738.85,0
2672,2150-OEGBV,0,0,0,0,27,1,0,0,-1,-1,-1,-1,-1,-1,2,0,3,20.1,562.6,0
4209,4385-ZKVNW,0,0,1,1,44,1,0,1,0,1,0,1,0,0,1,1,3,54.9,2549.1,0
3519,5019-GQVCR,0,1,0,0,43,1,1,3,0,0,0,0,1,0,1,1,1,84.85,3645.6,0
6317,7493-TPUWZ,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,1,1,79.15,79.15,1
1504,1769-GRUIK,1,0,0,0,18,1,0,3,0,0,0,0,0,0,1,1,1,71.1,1247.75,0
2970,2815-CPTUL,0,1,0,0,5,1,0,3,0,0,0,0,0,0,1,1,2,70.25,331.9,1
181,6582-OIVSP,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,45.3,45.3,0
6615,8344-WFMFH,0,0,0,1,9,1,0,1,0,1,0,0,0,0,1,1,1,50.1,484.05,0
3237,6734-JDTTV,0,0,1,1,65,1,0,0,-1,-1,-1,-1,-1,-1,3,1,4,19.85,1267.05,0
1208,5494-HECPR,1,0,0,0,1,1,0,3,0,0,0,0,1,0,1,1,1,80.25,80.25,1
6199,2856-NNASM,0,1,0,0,43,1,0,3,0,0,0,0,1,1,1,1,2,89.55,3856.75,1
3595,2260-USTRB,1,1,0,0,2,1,0,3,0,0,0,0,0,0,1,1,3,70.2,115.95,1
6810,7758-XKCBS,0,0,0,0,15,0,-1,1,0,0,0,1,0,0,1,1,1,29.7,438.25,1
5539,4632-PAOYU,0,0,1,1,22,1,0,0,-1,-1,-1,-1,-1,-1,2,0,2,19.95,433.5,0
3540,1053-MXTTK,1,0,1,1,72,1,0,3,1,1,1,1,1,1,3,1,3,108.65,7726.35,0
4859,8041-TMEID,0,1,1,0,63,1,1,3,1,1,1,0,1,1,3,0,4,108.5,6991.9,0
2557,4061-UKJWL,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,2,45.45,141.7,0
3989,7634-WSWDB,1,0,0,1,8,0,-1,1,1,0,0,0,0,1,1,1,1,38.5,330.8,0
2515,8869-LIHMK,1,0,0,0,64,1,1,3,1,1,1,1,1,1,3,1,3,115.1,7334.05,0
5250,3338-CVVEH,0,0,0,0,12,1,1,3,0,0,0,0,1,1,1,0,1,94.55,1173.55,0
2653,9481-WHGWY,1,0,1,1,70,1,0,1,1,0,0,1,1,1,3,0,4,75.35,5437.75,0
5281,7399-QHBJS,1,0,1,1,72,1,1,1,1,1,0,1,0,0,3,0,4,66.75,4760.3,0
4737,9298-WGMRW,1,0,1,0,72,1,1,3,1,1,1,1,1,1,3,1,3,115.5,8312.75,0
5643,0231-LXVAP,0,0,0,0,1,1,0,3,0,0,0,1,0,0,1,1,1,75.9,75.9,1
1292,8390-FESFV,1,0,0,0,62,1,1,1,0,1,1,1,1,1,3,0,3,84.5,5193.2,0
4849,8190-ZTQFB,0,0,0,0,41,0,-1,1,0,0,1,0,1,1,2,1,1,51.35,2075.1,0
6371,1535-VTJOQ,1,0,0,0,24,1,1,0,-1,-1,-1,-1,-1,-1,3,0,4,25.15,553,0
6226,2097-YVPKN,0,0,0,0,65,1,1,0,-1,-1,-1,-1,-1,-1,3,0,2,25.75,1654.75,0
3656,4039-PIMHX,0,1,1,0,49,1,0,1,0,1,0,0,0,0,3,0,2,49.8,2398.4,0
546,6986-IJDHX,0,0,1,1,39,1,0,3,0,1,0,0,1,0,1,1,2,86.3,3266,1
1373,4291-HPAXL,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,19.85,19.85,0
4340,4468-YDOVK,0,0,0,1,5,1,0,1,0,0,0,1,0,0,1,1,3,48.65,235.2,0
7007,2274-XUATA,0,1,1,0,72,0,-1,1,1,1,1,1,1,1,3,1,3,63.1,4685.55,0
6525,2400-FEQME,0,0,1,1,55,1,0,0,-1,-1,-1,-1,-1,-1,3,0,2,20.5,1177.95,0
2437,0567-GGCAC,1,0,0,0,7,1,0,1,1,1,1,0,0,0,1,0,1,61.4,438.9,0
2118,9779-DPNEJ,1,0,1,1,22,1,0,3,0,0,0,0,0,1,1,1,1,80.15,1790.65,0
4318,4369-NYSCF,0,0,0,0,56,1,0,1,0,1,0,1,1,1,2,1,3,75.75,4284.65,0
5901,6172-FECYY,0,0,1,1,49,1,1,3,0,0,0,0,1,0,1,0,1,84.5,4254.85,1
6146,4009-ALQFH,1,0,0,0,25,1,0,3,0,1,1,0,1,1,1,1,1,99.5,2369.05,1
508,4636-QRJKY,1,0,1,1,6,1,1,3,0,0,0,1,0,0,1,1,1,80.5,502.85,1
888,0048-LUMLS,0,0,1,1,37,1,0,3,0,0,0,0,1,1,2,0,4,91.2,3247.55,0
5347,9788-HNGUT,0,0,1,0,72,1,1,3,1,1,1,1,1,1,3,1,4,116.95,8594.4,0
4621,0311-QYWSS,1,0,0,0,6,1,0,1,1,0,0,0,0,0,1,1,1,49.45,314.6,0
5737,7989-VCQOH,0,0,1,1,18,1,0,1,1,0,1,1,1,1,1,0,1,83.25,1611.15,0
4074,0946-CLJTI,0,1,1,0,58,1,1,3,0,0,1,0,1,1,1,1,1,98.7,5812.6,1
5173,2480-SQIOB,0,0,1,1,4,1,0,1,0,0,0,0,0,0,1,0,1,44.8,169.65,0
4513,8580-QVLOC,1,1,1,1,72,1,1,1,1,1,1,1,1,1,3,0,4,92.45,6440.25,1
5119,6034-YMTOB,1,0,0,0,5,1,0,3,0,0,0,1,0,0,1,1,2,75.65,399.45,0
6185,8033-VCZGH,0,0,1,0,50,1,1,3,1,0,1,0,1,1,2,1,1,103.95,5231.3,0
1150,8807-ARQET,1,0,0,0,41,0,-1,1,0,1,0,0,0,1,1,1,1,40.35,1677.85,0
1671,1442-OKRJE,0,0,1,1,66,1,0,3,1,1,1,0,1,1,2,1,3,103.15,7031.3,0
3695,6088-BXMRG,1,0,1,1,32,1,1,3,0,1,0,0,1,1,1,1,1,98.85,3089.6,0
4858,3950-VPYJB,0,0,1,1,57,1,0,1,1,1,0,1,0,0,2,0,2,59.6,3509.4,0
6310,5872-OEQNH,1,0,0,0,60,0,-1,1,1,0,1,0,0,1,2,1,1,44.45,2773.9,0
3355,8871-JLMHM,1,0,1,0,68,1,1,3,0,1,1,1,0,0,3,0,4,90.2,6297.65,0
430,9063-ZGTUY,1,0,1,1,61,1,0,0,-1,-1,-1,-1,-1,-1,1,1,2,19.4,1182.55,1
2098,4137-BTIKL,0,0,0,0,2,1,1,3,1,0,0,0,0,1,1,0,2,90.75,174.75,0
1579,9391-EOYLI,0,1,1,0,12,1,0,3,0,0,0,0,0,1,1,1,1,80.45,950.2,1
812,8098-TDCBU,1,0,1,0,42,1,1,0,-1,-1,-1,-1,-1,-1,3,0,1,25.25,1108.2,0
2083,4897-QSUYC,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,2,20.15,20.15,1
3299,4282-MSACW,0,0,0,0,68,1,1,3,1,1,1,1,1,1,2,1,4,117.2,8035.95,0
6922,9398-MMQTO,0,0,0,0,3,1,0,3,0,1,0,0,0,0,1,0,4,74.45,221.1,0
1763,6519-CFDBX,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,45.4,80.95,0
6354,3214-IYUUQ,1,0,1,0,61,1,0,3,1,1,0,1,0,1,2,0,3,93.7,5860.7,0
4998,8920-NAVAY,0,1,0,0,62,1,1,3,0,1,1,1,1,1,2,1,3,110.75,7053.35,0
335,4322-RCYMT,0,0,1,1,68,1,1,1,0,1,1,1,0,1,2,1,3,75.8,5293.95,1
3555,6331-EWIEB,0,0,0,0,20,1,1,3,0,0,0,0,1,0,1,1,1,85.25,1734.5,1
6002,3727-RJMEO,0,0,1,0,6,1,1,3,0,0,0,0,1,0,1,1,1,82.85,460.25,1
6747,5245-VDBUR,1,0,1,0,52,0,-1,1,1,0,1,0,0,0,2,0,2,35.45,1958.95,0
2499,6061-GWWAV,0,0,0,1,41,1,0,1,1,1,1,0,1,0,2,0,2,70.2,2894.55,0
5003,1867-BDVFH,0,0,1,1,11,1,1,3,0,0,0,0,0,0,1,1,1,74.35,834.2,1
6740,7957-RYHQD,1,1,0,0,40,1,0,3,1,1,0,0,0,0,1,1,4,79.2,3233.85,1
6697,8080-POTJR,1,0,0,0,30,1,1,1,1,0,1,0,1,1,2,1,4,79.3,2427.1,0
1114,3312-UUMZW,0,0,1,0,32,1,1,3,0,1,0,0,1,1,1,1,4,98.85,3145.9,0
4604,8065-BVEPF,0,1,0,0,65,1,0,3,0,1,1,0,1,1,1,1,3,99.1,6496.15,0
1626,9504-DSHWM,0,0,0,0,20,1,1,1,1,0,0,1,0,0,1,0,3,59.2,1191.2,0
6658,0818-OCPZO,0,1,0,0,27,1,1,3,0,1,0,0,0,0,1,1,1,81.45,2122.05,1
5876,4844-JJWUY,1,1,0,0,1,1,0,3,0,1,0,0,0,1,1,1,1,86.0,86,1
2262,4529-CKBCL,1,0,0,0,2,1,0,3,0,0,0,0,1,0,1,1,1,80.2,146.05,1
98,3212-KXOCR,0,0,0,0,52,1,0,0,-1,-1,-1,-1,-1,-1,3,0,3,21.0,1107.2,0
6671,5090-EMGTC,1,0,1,0,59,1,0,3,0,1,0,1,1,1,3,1,2,100.05,6034.85,0
1733,1015-OWJKI,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,19.05,19.05,0
329,2739-CACDQ,1,1,0,0,17,1,1,3,0,0,1,0,0,0,1,1,4,82.65,1470.05,0
4411,3621-CHYVB,1,0,1,0,57,0,-1,1,1,0,1,1,0,1,1,1,3,49.9,2782.4,0
3855,7691-KGKGP,0,0,1,1,53,1,0,1,0,1,0,1,1,0,1,0,4,65.0,3363.8,0
6824,8444-WRIDW,1,1,0,0,66,1,1,3,0,1,0,0,0,0,1,1,4,80.45,5224.35,1
4491,7853-WNZSY,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,4,19.75,19.75,0
6879,0682-USIXD,1,0,1,0,21,1,0,3,0,0,0,1,1,0,1,1,1,86.05,1818.9,0
2761,2408-WITXK,1,1,0,0,10,0,-1,1,0,0,0,0,0,1,1,1,1,34.7,329.8,1
6572,6258-PVZWJ,0,0,1,0,68,1,1,1,1,1,1,1,1,1,3,1,4,90.8,6302.85,0
2694,2466-NEJOJ,0,0,1,1,8,1,0,0,-1,-1,-1,-1,-1,-1,1,0,4,19.65,169.75,0
773,5842-POCOP,1,0,1,0,5,1,0,3,1,0,1,0,0,1,1,1,2,88.9,454.15,1
536,0621-HJWXJ,1,0,1,0,63,1,1,3,0,1,0,0,0,0,1,1,3,81.55,5029.05,0
2546,7175-NTIXE,1,0,0,0,25,1,0,1,1,0,0,1,1,1,1,1,4,76.15,1992.95,0
5676,9103-CXVOK,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,1,19.75,19.75,0
138,6217-KDYWC,0,0,0,1,57,1,0,0,-1,-1,-1,-1,-1,-1,3,1,2,19.6,1170.55,0
2331,2809-ILCYT,1,0,1,0,25,1,1,0,-1,-1,-1,-1,-1,-1,2,1,2,26.8,733.55,0
757,0030-FNXPP,1,0,0,0,3,1,0,0,-1,-1,-1,-1,-1,-1,1,0,2,19.85,57.2,0
5990,1472-TNCWL,0,0,0,1,36,1,0,3,0,1,0,0,1,1,1,1,1,94.7,3512.5,0
6006,1360-RCYRT,0,0,1,1,23,0,-1,1,0,0,0,1,0,0,1,1,3,30.35,678.75,0
5761,1116-FRYVH,1,0,1,1,48,0,-1,1,1,1,0,1,0,0,3,0,2,39.4,1978.65,0
6314,8873-GLDMH,1,0,0,0,6,1,1,3,0,0,0,0,0,0,1,1,2,73.85,401.3,0
1495,4472-VESGY,1,0,1,1,52,1,1,3,1,1,1,0,0,1,1,0,3,98.15,4993.4,0
